year,week,h_team,a_team,div_game,line,over,temp,elo_d,appg_d,wins_d,poss_d,otds_d,ryds_d,rypc_d,npyd_d,pypa_d,cpct_d,1dcv_d,3pct_d,sack_d,ints_d,turn_d,peny_d,h_wins,line_w,over_w
2010,10.0,IND,CIN,0.0,-7.0,47.0,70.0,183.26400000000012,4.5,0.5,1.18611111111,0.333333333333,-7.66666666667,-0.40288600449,42.0,-0.010092771409,0.0349920334035,3.0,0.088284836079,-0.833333333333,-0.5,-0.666666666667,-10.8333333333,1.0,0.0,0.0
2010,10.0,JAX,HOU,1.0,0.0,48.5,70.0,-30.99799999999982,-0.166666666667,0.166666666667,3.43333333333,-0.166666666667,10.1666666667,-0.746828656034,-49.3333333333,0.196193598432,0.0324156690669,-1.66666666667,0.00979401861755,0.166666666667,0.333333333333,0.666666666667,7.5,1.0,1.0,1.0
2010,10.0,MIA,TEN,0.0,-1.0,43.0,79.0,-86.46900000000005,-10.1666666667,-0.333333333333,4.90277777778,-1.33333333333,-22.1666666667,-0.31117573098,67.3333333333,-0.82192238947,0.0594565483038,4.66666666667,0.0689255189255,-0.333333333333,1.5,1.33333333333,-30.5,1.0,1.0,1.0
2010,10.0,NYG,DAL,1.0,-12.5,46.5,60.0,150.8660000000002,6.16666666667,0.666666666667,7.24722222222,1.0,85.1666666667,1.43924255683,-3.33333333333,0.111000813369,-0.0090662895593,6.0,0.0138875830052,-1.33333333333,-0.666666666667,0.0,-10.0,0.0,0.0,1.0
2010,10.0,PIT,NE,0.0,-4.5,45.0,49.0,17.604000000000042,-4.5,-0.166666666667,2.04722222222,-0.166666666667,1.0,-0.0302440594656,-3.0,1.74011076941,-0.00763603000123,-4.0,0.00747955747956,-0.5,0.5,0.666666666667,2.66666666667,0.0,0.0,1.0
2010,10.0,SF,LAR,1.0,-4.5,39.0,74.0,64.55899999999997,-0.666666666667,-0.333333333333,-3.76388888889,0.0,-15.1666666667,0.155443295471,8.66666666667,1.05369327045,-0.0261302304863,-3.83333333333,-0.0267641672053,0.0,0.333333333333,0.5,21.1666666667,1.0,0.0,1.0
2010,10.0,TB,CAR,1.0,-7.0,37.0,73.0,68.42499999999995,9.5,0.333333333333,3.30833333333,0.666666666667,16.3333333333,0.837874513002,71.8333333333,2.25887399133,0.0796355891017,4.0,0.138891663892,-0.5,-0.833333333333,-1.16666666667,1.33333333333,1.0,1.0,1.0
2010,10.0,WAS,PHI,1.0,3.5,43.5,52.0,-139.26599999999962,-4.66666666667,-0.166666666667,-2.36111111111,-0.666666666667,-23.1666666667,-0.20404039123,-34.6666666667,-1.20844925886,-0.0834939529126,-2.5,-0.176820292997,1.0,0.666666666667,0.5,-32.6666666667,0.0,0.0,1.0
2010,11.0,CAR,BAL,0.0,13.5,37.0,65.0,-225.2170000000001,-13.3333333333,-0.5,-5.13888888889,-1.83333333333,-41.6666666667,-0.50832339551,-79.1666666667,-2.49797648008,-0.100576790169,-8.0,-0.0755681818182,0.833333333333,1.0,1.33333333333,4.33333333333,0.0,0.0,1.0
2010,11.0,CIN,BUF,0.0,-4.0,41.0,65.0,69.21600000000012,1.33333333333,-0.166666666667,-0.325,-0.166666666667,-26.0,-0.606028693529,45.3333333333,0.791322890211,0.0668299491699,1.5,-0.000198969828126,0.333333333333,0.5,0.666666666667,6.0,0.0,0.0,1.0
2010,11.0,DAL,DET,0.0,-7.0,44.5,70.0,154.7650000000001,-3.16666666667,-0.166666666667,-4.32777777778,0.0,-11.1666666667,-0.140889352194,12.3333333333,2.14573914474,0.0534329459725,-2.0,-0.027980267067,0.833333333333,1.16666666667,1.16666666667,-18.6666666667,1.0,1.0,1.0
2010,11.0,JAX,CLE,0.0,-2.5,43.0,76.0,-0.8839999999997872,4.83333333333,0.166666666667,1.07222222222,1.16666666667,28.1666666667,0.509621719571,28.0,1.60951515694,0.0709119716685,2.83333333333,0.00666000666001,-0.666666666667,0.166666666667,0.166666666667,4.33333333333,1.0,1.0,1.0
2010,11.0,KC,ARI,0.0,-7.0,45.0,66.0,9.591000000000122,2.83333333333,0.166666666667,5.71944444444,1.33333333333,101.833333333,1.12574063515,32.0,1.10751759034,0.0787315239441,8.66666666667,0.0569201631702,-2.33333333333,-1.33333333333,-2.0,28.0,1.0,1.0,0.0
2010,11.0,LAC,DEN,1.0,-9.0,50.0,55.0,154.23000000000002,4.16666666667,0.166666666667,4.56666666667,0.5,21.8333333333,0.291153158898,26.3333333333,1.83607107658,0.113420518295,3.5,0.145409220409,-0.166666666667,0.166666666667,0.5,-12.6666666667,1.0,1.0,0.0
2010,11.0,LAR,ATL,0.0,3.5,43.5,70.0,-244.64199999999983,-7.0,-0.333333333333,2.57222222222,-0.833333333333,-1.83333333333,-0.201895998029,-50.5,-0.980570677753,-0.0182284298891,-2.16666666667,-0.0720089959061,0.666666666667,-0.166666666667,-0.333333333333,18.6666666667,0.0,0.0,1.0
2010,11.0,MIA,CHI,0.0,-2.0,40.0,75.0,-0.1449999999999818,1.83333333333,0.0,1.4,0.0,-5.83333333333,-0.223199706917,91.1666666667,1.19259779024,0.09594925694,5.33333333333,0.190950415254,-3.33333333333,-0.166666666667,-0.5,-13.6666666667,0.0,0.0,0.0
2010,11.0,MIN,GB,1.0,3.0,45.0,70.0,-108.94799999999987,-2.83333333333,-0.333333333333,0.827777777778,0.166666666667,5.66666666667,-0.577050717588,-4.83333333333,-0.694203203525,0.0133742702233,1.5,-0.00802993302993,-0.166666666667,0.666666666667,1.0,10.1666666667,0.0,0.0,0.0
2010,11.0,NE,IND,0.0,-4.5,50.0,37.0,-2.7609999999999673,2.83333333333,0.166666666667,-3.03611111111,0.333333333333,3.33333333333,0.0914779441237,-43.3333333333,0.461258016227,0.0136580731355,-3.33333333333,-0.102421271539,0.333333333333,-0.166666666667,-0.5,12.0,1.0,0.0,1.0
2010,11.0,NO,SEA,0.0,-11.0,45.0,70.0,177.36400000000003,7.33333333333,0.166666666667,4.82222222222,1.0,24.3333333333,0.783118445379,77.0,0.599350135597,0.120601777182,8.5,0.24506974507,-1.66666666667,0.833333333333,1.0,-7.5,1.0,1.0,1.0
2010,11.0,NYJ,HOU,0.0,-6.5,46.0,46.0,179.79700000000003,0.0,0.5,8.81388888889,-0.5,37.3333333333,-0.363990141076,-2.5,-0.901338338371,-0.0740783217633,1.5,0.0313278225043,-0.166666666667,0.5,0.5,21.1666666667,1.0,0.0,1.0
2010,11.0,PHI,NYG,1.0,-3.5,48.0,45.0,48.847999999999956,-1.16666666667,-0.166666666667,-3.61388888889,-0.833333333333,-5.66666666667,0.298699841196,-8.5,0.755005009976,-0.00200338338895,-3.16666666667,0.0844729344729,1.0,-0.5,-1.16666666667,25.0,1.0,1.0,0.0
2010,11.0,PIT,OAK,0.0,-7.0,41.0,57.0,105.29100000000017,-9.16666666667,-0.166666666667,-1.64166666667,-0.166666666667,-75.0,-1.07329119183,34.8333333333,0.512859725087,0.07654228073,-1.16666666667,0.0422030583795,-0.5,0.0,0.166666666667,-34.0,1.0,1.0,0.0
2010,11.0,SF,TB,0.0,-3.5,41.5,54.0,-31.378999999999905,-2.66666666667,-0.166666666667,0.508333333333,-0.166666666667,-12.3333333333,-0.858776657865,0.666666666667,0.117401330472,-0.0482822638821,-1.33333333333,-0.0695232871703,0.166666666667,0.333333333333,-0.166666666667,27.5,0.0,0.0,0.0
2010,11.0,TEN,WAS,0.0,-7.0,44.5,66.0,147.99,6.0,0.0,-2.69444444444,0.5,11.3333333333,0.108305396683,-22.8333333333,0.0696187128191,0.00542780764115,-1.0,0.121597969024,-1.66666666667,-1.16666666667,-0.666666666667,17.1666666667,0.0,0.0,0.0
2010,12.0,ARI,SF,1.0,2.0,42.0,70.0,-9.24400000000037,3.66666666667,-0.333333333333,-1.20277777778,-0.333333333333,-32.3333333333,-0.311717883825,0.166666666667,-1.55648021763,-0.0144528298769,-0.166666666667,-0.053068010421,0.5,0.5,0.833333333333,-38.3333333333,0.0,0.0,0.0
2010,12.0,ATL,GB,0.0,-2.0,48.0,70.0,-26.381999999999834,2.83333333333,0.166666666667,0.230555555556,0.5,14.0,-0.29245916163,-12.3333333333,-1.01268538024,0.0259812617405,3.33333333333,0.108681514564,-1.33333333333,-0.333333333333,0.0,8.5,1.0,1.0,0.0
2010,12.0,BAL,TB,0.0,-7.5,41.5,48.0,106.30999999999995,6.16666666667,0.0,2.63888888889,0.5,10.8333333333,-0.327756222821,32.6666666667,0.480424694305,0.0360095721698,3.83333333333,-0.0767433954934,0.833333333333,-0.166666666667,-0.166666666667,-14.1666666667,1.0,0.0,0.0
2010,12.0,BUF,PIT,0.0,7.0,44.0,36.0,-188.0079999999998,0.5,-0.333333333333,0.927777777778,0.166666666667,11.5,0.280542829084,-3.16666666667,-1.69331821022,-0.0354425636719,2.5,0.0518570339862,-0.666666666667,0.5,0.333333333333,-18.1666666667,0.0,1.0,0.0
2010,12.0,CHI,PHI,0.0,3.5,43.0,45.0,-56.53500000000008,-11.1666666667,-0.166666666667,-1.98055555556,-1.16666666667,-44.3333333333,-1.28062790156,-80.8333333333,-2.3319231065,-0.100345477545,-3.66666666667,-0.0806760490971,1.0,1.33333333333,1.0,-27.8333333333,1.0,1.0,1.0
2010,12.0,CLE,CAR,0.0,-7.5,37.5,39.0,103.50299999999993,8.83333333333,0.166666666667,1.32222222222,0.833333333333,19.3333333333,0.230557004139,31.3333333333,2.13766546482,0.103430038413,2.83333333333,0.120954739705,0.166666666667,-0.833333333333,-0.833333333333,-9.0,1.0,0.0,1.0
2010,12.0,DAL,NO,0.0,4.5,49.0,70.0,-128.89999999999986,-1.33333333333,-0.333333333333,-7.20833333333,-0.333333333333,-34.0,-0.758370528737,-60.5,0.653221864653,-0.0107136299931,-7.0,-0.166596679464,0.666666666667,-0.5,0.0,-9.0,0.0,1.0,1.0
2010,12.0,DEN,LAR,0.0,-3.0,45.0,45.0,48.697000000000116,5.0,-0.166666666667,-5.86944444444,1.0,-18.1666666667,-0.232785169618,53.0,1.87293307698,-0.0517677263013,-0.5,-0.0240895814425,0.833333333333,0.0,0.666666666667,0.833333333333,0.0,0.0,1.0
2010,12.0,DET,NE,0.0,7.5,50.5,70.0,-314.93000000000006,-1.0,-0.5,2.33888888889,-0.5,-25.8333333333,-0.724111946514,27.3333333333,-0.795664230205,-0.0266660996213,-1.83333333333,0.00143660375859,0.166666666667,0.166666666667,0.5,24.6666666667,0.0,0.0,1.0
2010,12.0,HOU,TEN,1.0,-5.0,46.5,70.0,-70.87299999999982,-3.83333333333,-0.333333333333,-0.491666666667,0.166666666667,-25.8333333333,-0.369172940731,36.1666666667,0.144726739948,0.0763134938469,3.0,0.00734057609058,0.333333333333,-0.166666666667,-0.166666666667,-15.8333333333,1.0,1.0,0.0
2010,12.0,IND,LAC,0.0,-2.0,51.0,70.0,44.31600000000003,-1.66666666667,0.166666666667,-1.73611111111,-1.0,-0.833333333333,0.252496585413,-22.8333333333,-2.82491139213,-0.0502028764184,0.666666666667,-0.00318238406474,-1.16666666667,0.166666666667,-0.5,-6.0,0.0,0.0,0.0
2010,12.0,NYG,JAX,0.0,-7.5,44.0,43.0,50.73500000000013,5.33333333333,0.0,4.73055555556,0.833333333333,2.33333333333,-0.0641108825221,37.8333333333,-1.39126676086,-0.0157118162514,2.16666666667,0.0534632034632,-1.83333333333,0.0,0.0,10.6666666667,1.0,0.0,0.0
2010,12.0,NYJ,CIN,0.0,-9.5,43.5,39.0,258.8510000000001,-0.666666666667,0.833333333333,4.23611111111,-0.5,31.6666666667,-0.0621695286288,8.0,0.447212130633,-0.0788040627514,-0.333333333333,0.000408047834518,0.0,-0.5,-0.833333333333,22.5,1.0,1.0,0.0
2010,12.0,OAK,MIA,0.0,-3.0,38.0,54.0,-33.927999999999884,9.33333333333,0.166666666667,1.34722222222,0.833333333333,68.3333333333,1.0636962829,-54.0,0.382863230001,-0.106457958504,-0.666666666667,-0.0298250768839,1.5,-0.5,-0.333333333333,50.1666666667,0.0,0.0,1.0
2010,12.0,SEA,KC,0.0,2.0,45.0,43.0,-20.585999999999785,-9.33333333333,0.0,-3.56388888889,-1.83333333333,-88.8333333333,-1.34220321696,5.16666666667,-1.2473259196,-0.0521385611298,-7.16666666667,-0.0716362341362,0.5,0.5,0.833333333333,15.5,0.0,0.0,1.0
2010,12.0,WAS,MIN,0.0,2.5,44.0,47.0,-49.327,3.33333333333,0.166666666667,0.255555555556,0.166666666667,-13.6666666667,-0.150909154199,27.6666666667,0.195404821833,-0.0574144074962,0.166666666667,-0.0937496599261,2.0,0.0,-0.333333333333,2.16666666667,0.0,0.0,0.0
2010,13.0,ARI,LAR,1.0,3.5,44.0,70.0,-4.235000000000127,-4.0,-0.5,-5.70555555556,-0.833333333333,-36.1666666667,-0.432383111745,13.1666666667,0.167120637432,-0.124278571279,-3.5,-0.0605702304232,1.0,1.0,2.0,-12.3333333333,0.0,0.0,0.0
2010,13.0,BAL,PIT,1.0,-3.0,39.0,35.0,21.294000000000096,3.0,0.0,-0.2,0.0,-7.16666666667,-0.285086600121,1.66666666667,-0.0542460827284,0.0555793343131,1.66666666667,-0.12394794533,-0.166666666667,-0.166666666667,-0.333333333333,-39.0,0.0,0.0,0.0
2010,13.0,CIN,NO,0.0,7.0,45.5,32.0,-257.076,-6.83333333333,-0.833333333333,-2.91388888889,-0.833333333333,-27.1666666667,-0.4568331772,-78.6666666667,-1.49166996028,-0.0724489881382,-4.16666666667,-0.12677045177,1.16666666667,-0.166666666667,0.5,-18.1666666667,0.0,1.0,1.0
2010,13.0,DET,CHI,1.0,5.5,43.5,70.0,-262.0959999999998,0.333333333333,-0.5,-0.419444444444,0.333333333333,-17.3333333333,-0.345356089872,54.1666666667,-1.51849273202,-0.0083746204144,1.5,0.0199174406605,-1.5,-0.166666666667,0.0,21.5,0.0,1.0,1.0
2010,13.0,GB,SF,0.0,-9.0,41.0,26.0,189.17499999999995,6.5,0.0,0.230555555556,0.666666666667,-47.1666666667,-0.926296681787,83.1666666667,0.847379311868,0.110701089858,2.16666666667,0.0983638910109,-0.666666666667,0.0,0.0,-47.1666666667,1.0,1.0,1.0
2010,13.0,IND,DAL,0.0,-5.5,48.0,70.0,86.03999999999996,-1.33333333333,0.166666666667,2.125,-0.166666666667,0.333333333333,0.174495297,29.0,-1.57245481383,-0.0219553196693,4.0,0.073618048618,-0.666666666667,0.166666666667,-0.333333333333,5.16666666667,0.0,0.0,1.0
2010,13.0,KC,DEN,1.0,-8.0,48.5,26.0,110.68200000000024,5.16666666667,0.5,7.60277777778,0.666666666667,80.0,0.107472272341,-19.5,0.328389131171,0.061268062341,4.33333333333,0.140380044792,-1.0,-0.333333333333,-1.0,1.0,1.0,0.0,0.0
2010,13.0,LAC,OAK,1.0,-13.0,44.5,67.0,194.73399999999992,4.33333333333,0.166666666667,3.04722222222,1.0,-40.0,-0.616119744119,69.3333333333,1.44647423535,0.185583142716,3.83333333333,0.105935622112,-0.5,-0.333333333333,-0.333333333333,-28.3333333333,0.0,0.0,0.0
2010,13.0,MIA,CLE,0.0,-6.0,43.5,76.0,57.361000000000104,-3.66666666667,0.0,0.441666666667,-0.5,-30.6666666667,-0.650257479637,49.3333333333,0.0654858961038,-0.0233972014194,-0.666666666667,-0.0231582465522,-0.833333333333,0.5,0.0,0.166666666667,0.0,0.0,0.0
2010,13.0,MIN,BUF,0.0,-5.0,44.0,70.0,97.94899999999984,-6.66666666667,0.0,-0.0222222222222,-1.0,3.66666666667,0.145981032498,-18.6666666667,0.390006873566,0.0451766157668,-1.16666666667,-0.171722353852,0.0,0.333333333333,0.0,-5.0,1.0,1.0,1.0
2010,13.0,NE,NYJ,1.0,-4.0,44.5,27.0,-6.821999999999889,8.5,0.0,-7.01944444444,1.5,-30.3333333333,0.00333851157473,-6.66666666667,0.832635644243,0.10099343719,-0.5,0.0170507596978,-0.833333333333,-1.16666666667,-1.5,-17.5,1.0,1.0,1.0
2010,13.0,NYG,WAS,1.0,-7.5,43.0,33.0,131.34899999999993,7.5,0.333333333333,3.78333333333,1.33333333333,52.0,0.473501497704,13.5,0.616861767507,0.0704078685934,4.66666666667,0.135708735709,-3.0,-0.333333333333,0.5,-4.16666666667,1.0,1.0,0.0
2010,13.0,PHI,HOU,0.0,-8.0,49.5,36.0,105.94299999999976,7.0,0.333333333333,4.93055555556,0.166666666667,35.8333333333,0.541503736756,30.1666666667,0.725133570931,-0.00739730563347,0.666666666667,0.0319976319976,0.5,0.333333333333,0.5,36.6666666667,1.0,1.0,1.0
2010,13.0,SEA,CAR,0.0,-5.0,40.0,45.0,47.177999999999884,3.83333333333,0.166666666667,-1.39722222222,0.333333333333,-31.5,-0.875105999967,58.0,0.865417311698,0.00131818182738,-0.333333333333,-0.0399038461538,0.166666666667,-0.333333333333,-0.333333333333,8.83333333333,1.0,1.0,1.0
2010,13.0,TB,ATL,1.0,3.0,43.5,72.0,-134.05200000000013,-4.0,-0.166666666667,-1.33611111111,-0.666666666667,26.6666666667,0.864668256486,-56.0,0.757882595383,-0.0774241449241,-4.83333333333,-0.0335497019321,0.333333333333,0.0,0.333333333333,31.0,0.0,0.0,1.0
2010,13.0,TEN,JAX,1.0,-3.0,43.5,35.0,26.56100000000015,-1.33333333333,-0.166666666667,-5.45833333333,-0.833333333333,-37.1666666667,-0.542653661829,-14.5,-0.710876754399,-0.083699088011,-7.66666666667,-0.056379037629,-1.5,-0.5,-0.833333333333,27.1666666667,0.0,0.0,0.0
2010,14.0,ARI,DEN,0.0,4.0,44.0,70.0,-38.34400000000005,-5.0,-0.166666666667,1.85555555556,-1.33333333333,-36.1666666667,-1.51176781877,-7.83333333333,-0.636108193221,-0.0376123610838,-2.66666666667,0.0106967106967,-0.166666666667,0.833333333333,0.333333333333,1.5,1.0,1.0,1.0
2010,14.0,BUF,CLE,0.0,0.0,39.0,36.0,-100.33899999999994,-3.16666666667,-0.333333333333,-0.466666666667,0.333333333333,-20.5,0.066254520321,44.1666666667,-0.764763012449,-0.0914688550387,0.5,0.0827799917474,-0.833333333333,0.666666666667,1.16666666667,-2.66666666667,1.0,1.0,0.0
2010,14.0,CAR,ATL,1.0,7.5,41.0,44.0,-311.6210000000001,-15.8333333333,-1.0,-5.45555555556,-2.16666666667,-1.83333333333,0.400221208732,-94.6666666667,-1.36843405259,-0.141175814259,-7.33333333333,-0.209638890521,2.33333333333,0.833333333333,1.16666666667,17.8333333333,0.0,0.0,0.0
2010,14.0,CHI,NE,0.0,3.0,37.0,26.0,-97.5,-11.3333333333,0.0,4.51388888889,-1.83333333333,1.66666666667,-0.374227792114,-68.8333333333,-1.19486159245,-0.0154309417354,-2.0,0.0198077263867,2.0,1.0,1.33333333333,13.8333333333,0.0,0.0,1.0
2010,14.0,DAL,PHI,1.0,4.0,51.0,70.0,-97.86799999999994,-5.66666666667,-0.166666666667,-4.14722222222,-0.5,-39.6666666667,-1.56234199156,-25.1666666667,0.161169823428,0.045869596871,-2.0,0.0033559033559,-0.333333333333,0.666666666667,0.833333333333,-45.0,0.0,1.0,1.0
2010,14.0,DET,GB,1.0,7.0,46.0,70.0,-338.15700000000015,-5.33333333333,-0.666666666667,-1.53888888889,-0.333333333333,-2.16666666667,0.364659476326,-29.0,-2.2652110732,-0.0569032690533,-1.16666666667,-0.0893392870173,0.0,0.5,0.666666666667,40.8333333333,1.0,1.0,0.0
2010,14.0,HOU,BAL,0.0,3.0,47.0,70.0,-128.42399999999975,-2.16666666667,-0.5,-0.766666666667,0.166666666667,15.0,0.640513074971,4.33333333333,-0.700295586006,-0.007674340487,2.33333333333,0.106546231546,-1.5,0.166666666667,-0.166666666667,2.66666666667,0.0,0.0,1.0
2010,14.0,JAX,OAK,0.0,-3.5,41.5,54.0,31.187000000000126,-2.66666666667,0.0,2.01944444444,0.333333333333,0.166666666667,0.339374214116,11.0,0.158110516657,0.10951383445,4.5,0.0961292248057,-0.166666666667,0.333333333333,0.333333333333,-52.8333333333,1.0,1.0,1.0
2010,14.0,LAC,KC,1.0,-10.0,45.5,86.0,71.32999999999993,3.5,0.0,-2.81388888889,-0.166666666667,-79.1666666667,-1.24665502424,38.6666666667,1.79459997073,0.101154480056,-3.33333333333,0.0145381851264,-0.166666666667,0.666666666667,0.833333333333,-5.16666666667,1.0,1.0,0.0
2010,14.0,MIN,NYG,0.0,5.5,44.0,70.0,-45.70899999999983,-9.66666666667,-0.166666666667,-1.75833333333,-1.16666666667,-30.3333333333,-0.270890974698,-11.0,-0.344772028349,-0.0108167120209,-2.0,-0.0724876974877,1.33333333333,0.333333333333,-0.166666666667,-10.8333333333,0.0,0.0,0.0
2010,14.0,NO,LAR,0.0,-9.0,47.0,70.0,250.1909999999998,6.66666666667,0.333333333333,-0.244444444444,1.0,-8.0,-0.0127338657511,104.333333333,1.79397230283,0.0499033049279,4.0,0.114489962652,0.0,1.33333333333,1.5,1.16666666667,1.0,1.0,0.0
2010,14.0,NYJ,MIA,1.0,-5.5,38.0,53.0,125.44499999999994,0.666666666667,0.166666666667,3.71111111111,0.166666666667,31.5,0.401252337418,16.5,-0.362066348079,-0.055485111621,2.5,0.00909547109238,-0.333333333333,-0.166666666667,0.166666666667,23.0,0.0,0.0,0.0
2010,14.0,PIT,CIN,1.0,-8.0,39.5,37.0,245.19299999999998,1.16666666667,0.666666666667,3.24166666667,0.0,36.6666666667,0.718068621194,38.8333333333,1.66925011924,0.0239843383154,0.666666666667,0.0611010699826,0.666666666667,-0.833333333333,-1.0,43.0,1.0,1.0,0.0
2010,14.0,SF,SEA,1.0,-5.0,43.0,55.0,17.115999999999985,-1.66666666667,0.166666666667,3.67777777778,0.0,54.0,0.964444741657,-56.1666666667,0.678005689522,-0.05697622643,-0.5,-0.0316773504274,0.5,-0.666666666667,-1.16666666667,7.0,1.0,1.0,1.0
2010,14.0,TEN,IND,1.0,4.0,44.0,35.0,-88.08800000000019,-8.83333333333,-0.166666666667,-4.74444444444,-1.33333333333,21.1666666667,0.921478274048,-91.6666666667,0.322544536298,-0.126636771769,-9.16666666667,-0.196398740149,0.166666666667,-0.666666666667,-0.166666666667,16.3333333333,0.0,1.0,1.0
2010,14.0,WAS,TB,0.0,1.5,41.5,43.0,-86.5,-6.0,-0.166666666667,-2.27222222222,-1.0,-55.6666666667,-0.646791825306,53.0,-0.402737295882,-0.0234216422321,-0.833333333333,-0.162835775336,2.5,1.16666666667,1.5,-24.8333333333,0.0,1.0,0.0
2010,15.0,BAL,NO,0.0,-2.5,44.5,34.0,-32.91300000000001,-6.33333333333,-0.333333333333,-0.391666666667,-1.16666666667,-17.6666666667,-0.780908961342,-56.3333333333,0.300830628337,-0.0161578673095,-3.0,-0.105344655345,2.33333333333,-1.0,-0.833333333333,-16.5,1.0,1.0,1.0
2010,15.0,CAR,ARI,0.0,-2.5,37.5,42.0,-39.603999999999814,-5.16666666667,-0.166666666667,0.216666666667,-0.166666666667,55.8333333333,1.44449238136,-65.1666666667,-0.570256222528,0.0517834003207,-0.833333333333,0.0648407148407,0.333333333333,0.333333333333,0.166666666667,-0.166666666667,1.0,1.0,0.0
2010,15.0,CIN,CLE,1.0,0.0,41.0,28.0,-89.24799999999982,-0.166666666667,-0.5,-0.111111111111,0.333333333333,-49.8333333333,-0.791885336885,21.5,-0.792063960926,-0.0325851777727,1.33333333333,0.00918942168942,0.666666666667,1.16666666667,1.0,-1.33333333333,1.0,1.0,0.0
2010,15.0,DAL,WAS,1.0,-9.5,44.5,70.0,106.31299999999987,9.83333333333,0.333333333333,1.28888888889,0.833333333333,26.8333333333,-0.371967445852,-26.3333333333,0.784542697688,0.0885191554546,0.833333333333,0.0982864357864,-2.0,-0.333333333333,-0.5,0.0,1.0,0.0,1.0
2010,15.0,IND,JAX,1.0,-4.5,48.0,70.0,45.04099999999994,-1.83333333333,-0.5,-6.23333333333,-0.666666666667,-133.0,-2.46620368246,104.5,-1.33047410637,0.00681172752792,-1.5,0.0385461760462,-1.5,1.16666666667,0.666666666667,7.33333333333,1.0,1.0,1.0
2010,15.0,LAC,SF,0.0,-10.5,45.0,56.0,129.84699999999975,7.83333333333,0.166666666667,2.54166666667,1.16666666667,-4.66666666667,-0.324662015282,54.0,0.893165665209,0.167934043411,5.0,0.134933802581,-1.16666666667,0.333333333333,0.666666666667,-1.16666666667,1.0,1.0,0.0
2010,15.0,LAR,KC,0.0,-3.0,42.5,70.0,-83.78200000000015,-1.16666666667,0.0,-0.0222222222222,-0.833333333333,-33.6666666667,0.137092641226,10.1666666667,0.0696545371955,0.0685366548789,-2.33333333333,-0.0936957650193,-0.166666666667,0.5,0.0,8.33333333333,0.0,0.0,0.0
2010,15.0,MIA,BUF,1.0,-5.5,40.0,67.0,121.5469999999998,-5.5,0.0,0.241666666667,-0.833333333333,-14.1666666667,-0.757521897318,-20.0,0.152449233916,-0.038926338205,-1.66666666667,-0.0489081910522,1.66666666667,0.5,-0.333333333333,0.0,0.0,0.0,0.0
2010,15.0,MIN,CHI,1.0,7.0,33.0,23.0,-63.67000000000007,-4.33333333333,-0.333333333333,-0.147222222222,-0.666666666667,-1.83333333333,0.265620355709,25.3333333333,-1.03842355226,-0.0311837316971,-0.333333333333,-0.236875843455,-0.666666666667,1.0,0.833333333333,-12.8333333333,0.0,0.0,1.0
2010,15.0,NE,GB,0.0,-14.5,43.5,32.0,96.6400000000001,11.8333333333,0.166666666667,-1.82222222222,1.83333333333,14.0,0.613485747699,35.5,0.993617669954,0.0276305579914,3.66666666667,0.0445849472165,-1.0,-0.166666666667,-0.166666666667,14.1666666667,1.0,0.0,1.0
2010,15.0,NYG,PHI,1.0,-3.0,47.0,33.0,-37.20600000000013,-8.0,-0.166666666667,0.391666666667,-0.333333333333,-14.0,-0.73353272716,-42.6666666667,-1.85088084202,-0.0242458692266,0.0,-0.0701354201354,-2.16666666667,0.666666666667,1.0,-27.3333333333,0.0,0.0,1.0
2010,15.0,OAK,DEN,1.0,-8.0,42.0,55.0,122.68299999999999,0.666666666667,0.333333333333,3.61666666667,-0.333333333333,24.1666666667,-0.657765647891,-9.83333333333,1.25689079306,0.00724686115984,-2.33333333333,0.0885088223324,0.0,0.166666666667,0.0,24.1666666667,1.0,1.0,1.0
2010,15.0,PIT,NYJ,0.0,-4.0,35.5,25.0,29.831999999999653,4.83333333333,0.166666666667,0.0694444444444,0.5,-8.66666666667,0.284655449071,16.0,1.16965889597,0.0779222146217,-0.166666666667,0.0979371505687,0.833333333333,-0.833333333333,-0.833333333333,26.6666666667,0.0,0.0,1.0
2010,15.0,SEA,ATL,0.0,6.0,46.5,45.0,-259.6089999999999,-4.66666666667,-0.666666666667,-7.22222222222,-1.0,-29.1666666667,-0.145068846575,40.3333333333,1.03005132563,-0.0449392128037,-4.16666666667,-0.141784441049,0.166666666667,1.33333333333,2.16666666667,19.6666666667,0.0,0.0,1.0
2010,15.0,TB,DET,0.0,-4.0,43.0,54.0,155.4920000000002,3.66666666667,0.333333333333,-0.0333333333333,0.333333333333,19.5,0.556459913799,-32.3333333333,1.13622308547,-0.00848610644633,-1.33333333333,0.0766277338646,-1.0,-0.5,0.0,-7.0,0.0,0.0,0.0
2010,15.0,TEN,HOU,1.0,-1.0,47.0,36.0,-6.362999999999829,-9.0,-0.166666666667,-6.69166666667,-1.16666666667,-28.6666666667,0.00785142274306,-79.1666666667,-1.55568358244,-0.0778973959842,-9.0,-0.146958365708,-0.666666666667,0.5,0.833333333333,17.5,1.0,1.0,1.0
2010,16.0,ARI,DAL,0.0,7.5,45.0,70.0,-163.12099999999987,-15.8333333333,-0.5,-6.08055555556,-2.0,-54.1666666667,-0.456566833905,-44.0,-2.66134611407,-0.217993587947,-6.16666666667,-0.206274281274,1.16666666667,0.166666666667,0.333333333333,16.5,1.0,1.0,1.0
